ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60653,26,06/27/2021,07/03/2021,11,2827,34,8842.1,586,56499,1833,176714,0.0,0.1,0,68,0.0,212.7,31972,60653-2021-26,POINT (-87.611244 41.819261)
60626,12,03/15/2020,03/21/2020,15,16,30,32.2,87,91,175,183,0.1,0.1,0,0,0.0,0.0,49730,60626-2020-12,POINT (-87.669834 42.009469)
60653,27,07/04/2021,07/10/2021,7,2834,22,8864,541,57040,1692,178406.1,0.0,0.1,0,68,0.0,212.7,31972,60653-2021-27,POINT (-87.611244 41.819261)
60653,29,07/18/2021,07/24/2021,23,2877,72,8998.5,727,58381,2274,182600.4,0.0,0.1,0,70,0.0,218.9,31972,60653-2021-29,POINT (-87.611244 41.819261)
60653,3,01/17/2021,01/23/2021,50,2102,156,6574.5,1101,34704,3444,108545,0.1,0.1,0,55,0.0,172.0,31972,60653-2021-3,POINT (-87.611244 41.819261)
60653,30,07/25/2021,07/31/2021,29,2906,91,9089.2,765,59146,2393,184993.1,0.0,0.1,0,70,0.0,218.9,31972,60653-2021-30,POINT (-87.611244 41.819261)
60656,18,05/02/2021,05/08/2021,34,3148,123,11414.5,720,32283,2611,117056.5,0.1,0.1,0,56,0.0,203.1,27579,60656-2021-18,POINT (-87.817934 41.974566)
60608,19,05/03/2020,05/09/2020,233,1197,294,1511.3,828,3518,1045,4441.6,0.3,0.3,8,34,10.1,42.9,79205,60608-2020-19,POINT (-87.670366 41.849879)
60611,37,09/12/2021,09/18/2021,29,2647,89,8163.2,1632,76939,5033,237275.6,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-37,POINT (-87.620291 41.894734)
60602,43,10/18/2020,10/24/2020,2,32,161,2572.3,39,910,3135,73151.1,0.1,0.1,0,0,0.0,0.0,1244,60602-2020-43,POINT (-87.628309 41.883136)
60633,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,12871,60633-2020-10,POINT (-87.556037 41.653147)
60612,14,04/04/2021,04/10/2021,52,3233,152,9422.6,2214,70706,6453,206073.9,0.0,0.1,0,63,0.0,183.6,34311,60612-2021-14,POINT (-87.687011 41.88004)
60620,13,03/28/2021,04/03/2021,96,4886,141,7175.2,1871,70701,2748,103825.5,0.1,0.1,1,139,1.5,204.1,68096,60620-2021-13,POINT (-87.651656 41.740873)
60620,8,02/21/2021,02/27/2021,37,4617,54,6780.1,1844,61656,2708,90542.8,0.0,0.1,0,134,0.0,196.8,68096,60620-2021-8,POINT (-87.651656 41.740873)
60618,15,04/05/2020,04/11/2020,94,216,100,228.8,275,777,291,823.1,0.3,0.2,2,2,2.1,2.1,94395,60618-2020-15,POINT (-87.703343 41.946699)
60621,4,01/24/2021,01/30/2021,31,1936,107,6666.2,622,21396,2142,73672.6,0.1,0.1,3,74,10.3,254.8,29042,60621-2021-4,POINT (-87.638812 41.776931)
60636,19,05/03/2020,05/09/2020,77,505,239,1568.2,360,1441,1118,4474.7,0.2,0.3,5,39,15.5,121.1,32203,60636-2020-19,POINT (-87.668597 41.77599)
60633,43,10/18/2020,10/24/2020,48,493,373,3830.3,417,5151,3240,40020.2,0.1,0.1,0,6,0.0,46.6,12871,60633-2020-43,POINT (-87.556037 41.653147)
60639,19,05/03/2020,05/09/2020,536,2174,592,2401.8,1609,5391,1778,5955.8,0.3,0.4,18,62,19.9,68.5,90517,60639-2020-19,POINT (-87.75531 41.920609)
60657,20,05/10/2020,05/16/2020,28,290,40,414,497,2210,710,3154.8,0.1,0.1,3,20,4.3,28.6,70052,60657-2020-20,POINT (-87.658216 41.939715)
60643,2,01/10/2021,01/16/2021,123,3547,247,7112.5,2305,54361,4622,109005.4,0.1,0.1,3,112,6.0,224.6,49870,60643-2021-2,POINT (-87.662381 41.700445)
60653,31,08/01/2021,08/07/2021,40,2946,125,9214.3,1153,60299,3606,188599.4,0.0,0.1,1,71,3.1,222.1,31972,60653-2021-31,POINT (-87.611244 41.819261)
60653,32,08/08/2021,08/14/2021,36,2982,113,9326.9,1251,61550,3913,192512.2,0.0,0.1,1,72,3.1,225.2,31972,60653-2021-32,POINT (-87.611244 41.819261)
60653,33,08/15/2021,08/21/2021,58,3040,181,9508.3,1244,62794,3891,196403.1,0.1,0.1,1,73,3.1,228.3,31972,60653-2021-33,POINT (-87.611244 41.819261)
60653,34,08/22/2021,08/28/2021,47,3087,147,9655.3,1127,63921,3525,199928.1,0.0,0.1,0,73,0.0,228.3,31972,60653-2021-34,POINT (-87.611244 41.819261)
60653,35,08/29/2021,09/04/2021,38,3125,119,9774.2,1127,65048,3525,203453,0.0,0.1,0,73,0.0,228.3,31972,60653-2021-35,POINT (-87.611244 41.819261)
60653,36,09/05/2021,09/11/2021,45,3170,141,9914.9,1312,66360,4104,207556.6,0.0,0.1,0,73,0.0,228.3,31972,60653-2021-36,POINT (-87.611244 41.819261)
60653,37,09/12/2021,09/18/2021,36,3206,113,10027.5,1390,67750,4348,211904.2,0.0,0.1,0,73,0.0,228.3,31972,60653-2021-37,POINT (-87.611244 41.819261)
60605,36,08/30/2020,09/05/2020,23,361,84,1311.8,520,8494,1890,30865.9,0.0,0.0,0,2,0.0,7.3,27519,60605-2020-36,POINT (-87.623449 41.867824)
60609,1,01/03/2021,01/09/2021,193,5972,314,9711.4,2044,52662,3324,85636.2,0.1,0.1,2,118,3.3,191.9,61495,60609-2021-1,POINT (-87.653382 41.812017)
60626,17,04/19/2020,04/25/2020,201,502,404,1009.5,469,1377,943,2769,0.4,0.3,10,27,20.1,54.3,49730,60626-2020-17,POINT (-87.669834 42.009469)
60649,10,03/01/2020,03/07/2020,,,,,1,1,2,2.2,0.0,0.0,0,0,0.0,0.0,46024,60649-2020-10,POINT (-87.571522 41.762202)
60614,34,08/16/2020,08/22/2020,45,910,63,1276.2,1963,21118,2753,29615.2,0.0,0.0,1,71,1.4,99.6,71308,60614-2020-34,POINT (-87.652064 41.922605)
60617,31,07/26/2020,08/01/2020,123,1657,149,2007.7,1655,17799,2005,21565.7,0.1,0.1,1,69,1.2,83.6,82534,60617-2020-31,POINT (-87.556897 41.721257)
60619,17,04/25/2021,05/01/2021,113,4667,184,7618.6,1903,69477,3106,113417,0.1,0.1,2,133,3.3,217.1,61258,60619-2021-17,POINT (-87.60569 41.744737)
60633,42,10/11/2020,10/17/2020,31,445,241,3457.4,330,4734,2564,36780.4,0.1,0.1,0,6,0.0,46.6,12871,60633-2020-42,POINT (-87.556037 41.653147)
60642,24,06/07/2020,06/13/2020,13,170,64,841.5,289,1633,1431,8083.8,0.0,0.1,1,11,5.0,54.5,20201,60642-2020-24,POINT (-87.657821 41.899935)
60653,38,09/19/2021,09/25/2021,19,3225,59,10087,1643,69393,5139,217043,0.0,0.1,0,73,0.0,228.3,31972,60653-2021-38,POINT (-87.611244 41.819261)
60653,39,09/26/2021,10/02/2021,30,3255,94,10180.8,1664,71057,5205,222247.6,0.0,0.1,1,74,3.1,231.5,31972,60653-2021-39,POINT (-87.611244 41.819261)
60653,4,01/24/2021,01/30/2021,50,2152,156,6730.9,1300,36004,4066,112611,0.0,0.1,1,56,3.1,175.2,31972,60653-2021-4,POINT (-87.611244 41.819261)
60602,21,05/17/2020,05/23/2020,2,13,161,1045,25,116,2010,9324.8,0.2,0.2,0,0,0.0,0.0,1244,60602-2020-21,POINT (-87.628309 41.883136)
60653,40,10/03/2021,10/09/2021,26,3281,81,10262.1,1575,72632,4926,227173.8,0.0,0.1,0,74,0.0,231.5,31972,60653-2021-40,POINT (-87.611244 41.819261)
60653,41,10/10/2021,10/16/2021,32,3313,100,10362.2,1519,74151,4751,231924.8,0.0,0.0,1,75,3.1,234.6,31972,60653-2021-41,POINT (-87.611244 41.819261)
60653,42,10/17/2021,10/23/2021,22,3335,69,10431,1597,75748,4995,236919.8,0.0,0.0,0,75,0.0,234.6,31972,60653-2021-42,POINT (-87.611244 41.819261)
60602,26,06/21/2020,06/27/2020,1,14,80,1125.4,30,234,2412,18810.3,0.0,0.1,0,0,0.0,0.0,1244,60602-2020-26,POINT (-87.628309 41.883136)
60653,43,10/24/2021,10/30/2021,17,3352,53,10484.2,1696,77444,5305,242224.4,0.0,0.0,0,75,0.0,234.6,31972,60653-2021-43,POINT (-87.611244 41.819261)
60653,44,10/31/2021,11/06/2021,40,3392,125,10609.3,1829,79273,5721,247945.1,0.0,0.0,0,75,0.0,234.6,31972,60653-2021-44,POINT (-87.611244 41.819261)
60653,45,11/07/2021,11/13/2021,50,3442,156,10765.7,2303,81576,7203,255148.3,0.0,0.0,1,76,3.1,237.7,31972,60653-2021-45,POINT (-87.611244 41.819261)
60653,46,11/14/2021,11/20/2021,36,3478,113,10878.3,2166,83742,6775,261922.9,0.0,0.0,0,76,0.0,237.7,31972,60653-2021-46,POINT (-87.611244 41.819261)
60653,5,01/31/2021,02/06/2021,42,2194,131,6862.3,1083,37087,3387,115998.4,0.0,0.1,0,56,0.0,175.2,31972,60653-2021-5,POINT (-87.611244 41.819261)
60653,6,02/07/2021,02/13/2021,25,2219,78,6940.4,1076,38163,3365,119363.8,0.0,0.1,1,57,3.1,178.3,31972,60653-2021-6,POINT (-87.611244 41.819261)
60653,7,02/14/2021,02/20/2021,20,2239,63,7003,958,39121,2996,122360.2,0.0,0.1,1,58,3.1,181.4,31972,60653-2021-7,POINT (-87.611244 41.819261)
60653,8,02/21/2021,02/27/2021,17,2256,53,7056.2,1004,40125,3140,125500.4,0.0,0.1,0,58,0.0,181.4,31972,60653-2021-8,POINT (-87.611244 41.819261)
60601,1,01/03/2021,01/09/2021,54,818,368,5574.1,800,15944,5451,108647.4,0.0,0.1,1,11,6.8,75.0,14675,60601-2021-1,POINT (-87.622844 41.886262)
60607,14,03/29/2020,04/04/2020,34,80,115,270.4,84,285,284,963.1,0.3,0.2,0,0,0.0,0.0,29591,60607-2020-14,POINT (-87.652727 41.876104)
60605,5,01/31/2021,02/06/2021,31,1621,113,5890.5,915,32303,3325,117384.4,0.0,0.1,0,10,0.0,36.3,27519,60605-2021-5,POINT (-87.623449 41.867824)
60606,14,03/29/2020,04/04/2020,1,5,32,161.2,15,55,484,1773.6,0.3,0.2,0,0,0.0,0.0,3101,60606-2020-14,POINT (-87.63676 41.882634)
60608,10,03/07/2021,03/13/2021,37,7465,47,9424.9,2027,89115,2559,112511.8,0.0,0.1,0,138,0.0,174.2,79205,60608-2021-10,POINT (-87.670366 41.849879)
60610,20,05/10/2020,05/16/2020,29,205,74,525.4,406,1548,1040,3967.3,0.1,0.1,0,4,0.0,10.3,39019,60610-2020-20,POINT (-87.63581 41.90455)
60621,52,12/20/2020,12/26/2020,46,1658,158,5709,488,18257,1680,62864.1,0.1,0.1,0,67,0.0,230.7,29042,60621-2020-52,POINT (-87.638812 41.776931)
60628,45,11/01/2020,11/07/2020,235,2410,352,3611.9,1529,29587,2292,44342.4,0.1,0.1,2,130,3.0,194.8,66724,60628-2020-45,POINT (-87.621537 41.694192)
60642,34,08/16/2020,08/22/2020,18,324,89,1603.9,539,6397,2668,31666.7,0.0,0.0,0,13,0.0,64.4,20201,60642-2020-34,POINT (-87.657821 41.899935)
60666,47,11/15/2020,11/21/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-47,POINT (-87.896371 41.979511)
60646,13,03/22/2020,03/28/2020,17,26,61,92.9,119,165,425,589.6,0.1,0.1,2,2,7.1,7.1,27987,60646-2020-13,POINT (-87.761826 41.993931)
60653,9,02/28/2021,03/06/2021,20,2276,63,7118.7,786,40911,2458,127958.8,0.0,0.1,0,58,0.0,181.4,31972,60653-2021-9,POINT (-87.611244 41.819261)
60654,29,07/12/2020,07/18/2020,13,218,68,1139.3,446,3088,2331,16138,0.0,0.1,0,1,0.0,5.2,19135,60654-2020-29,POINT (-87.636354 41.892485)
60654,30,07/19/2020,07/25/2020,10,228,52,1191.5,402,3490,2101,18238.8,0.0,0.1,1,2,5.2,10.5,19135,60654-2020-30,POINT (-87.636354 41.892485)
60654,31,07/26/2020,08/01/2020,10,238,52,1243.8,413,3903,2158,20397.2,0.0,0.1,0,2,0.0,10.5,19135,60654-2020-31,POINT (-87.636354 41.892485)
60654,32,08/02/2020,08/08/2020,15,253,78,1322.2,446,4349,2331,22728,0.0,0.0,0,2,0.0,10.5,19135,60654-2020-32,POINT (-87.636354 41.892485)
60654,33,08/09/2020,08/15/2020,14,267,73,1395.3,448,4797,2341,25069.2,0.0,0.0,0,2,0.0,10.5,19135,60654-2020-33,POINT (-87.636354 41.892485)
60654,38,09/13/2020,09/19/2020,22,351,115,1834.3,576,7234,3010,37805.1,0.0,0.0,0,2,0.0,10.5,19135,60654-2020-38,POINT (-87.636354 41.892485)
60654,39,09/20/2020,09/26/2020,27,378,141,1975.4,503,7737,2629,40433.8,0.0,0.0,0,2,0.0,10.5,19135,60654-2020-39,POINT (-87.636354 41.892485)
60654,45,11/01/2020,11/07/2020,166,818,868,4274.9,1054,12588,5508,65785.2,0.2,0.1,1,3,5.2,15.7,19135,60654-2020-45,POINT (-87.636354 41.892485)
60654,46,11/08/2020,11/14/2020,146,964,763,5037.9,1081,13669,5649,71434.5,0.1,0.1,0,3,0.0,15.7,19135,60654-2020-46,POINT (-87.636354 41.892485)
60654,47,11/15/2020,11/21/2020,118,1082,617,5654.6,1588,15257,8299,79733.5,0.1,0.1,0,3,0.0,15.7,19135,60654-2020-47,POINT (-87.636354 41.892485)
60654,48,11/22/2020,11/28/2020,73,1155,382,6036.1,1067,16324,5576,85309.6,0.1,0.1,1,4,5.2,20.9,19135,60654-2020-48,POINT (-87.636354 41.892485)
60654,49,11/29/2020,12/05/2020,86,1241,449,6485.5,1008,17332,5268,90577.5,0.1,0.1,0,4,0.0,20.9,19135,60654-2020-49,POINT (-87.636354 41.892485)
60622,14,03/29/2020,04/04/2020,34,100,64,189.4,130,371,246,702.7,0.2,0.2,1,1,1.9,1.9,52793,60622-2020-14,POINT (-87.681818 41.902762)
60605,12,03/21/2021,03/27/2021,29,1789,105,6501,1059,39223,3848,142530.6,0.0,0.0,0,11,0.0,40.0,27519,60605-2021-12,POINT (-87.623449 41.867824)
60613,16,04/12/2020,04/18/2020,37,184,74,367.2,164,634,327,1265.1,0.2,0.2,3,8,6.0,16.0,50113,60613-2020-16,POINT (-87.661343 41.953742)
60606,35,08/29/2021,09/04/2021,8,374,258,12060.6,712,13281,22960,428281.2,0.0,0.0,0,3,0.0,96.7,3101,60606-2021-35,POINT (-87.63676 41.882634)
60621,30,07/19/2020,07/25/2020,27,650,93,2238.1,411,6233,1415,21462,0.1,0.1,0,52,0.0,179.1,29042,60621-2020-30,POINT (-87.638812 41.776931)
60643,19,05/03/2020,05/09/2020,50,590,100,1183.1,426,2845,854,5704.8,0.1,0.2,6,41,12.0,82.2,49870,60643-2020-19,POINT (-87.662381 41.700445)
60653,22,05/30/2021,06/05/2021,7,2805,22,8773.3,679,54086,2124,169166.8,0.0,0.1,0,67,0.0,209.6,31972,60653-2021-22,POINT (-87.611244 41.819261)
60654,50,12/06/2020,12/12/2020,73,1314,382,6867,952,18284,4975,95552.7,0.1,0.1,0,4,0.0,20.9,19135,60654-2020-50,POINT (-87.636354 41.892485)
60654,51,12/13/2020,12/19/2020,59,1373,308,7175.3,1303,19587,6810,102362.2,0.0,0.1,1,5,5.2,26.1,19135,60654-2020-51,POINT (-87.636354 41.892485)
60654,52,12/20/2020,12/26/2020,39,1412,204,7379.1,1046,20633,5466,107828.6,0.0,0.1,1,6,5.2,31.4,19135,60654-2020-52,POINT (-87.636354 41.892485)
60654,53,12/27/2020,01/02/2021,58,1470,303,7682.3,767,21400,4008,111836.9,0.1,0.1,0,6,0.0,31.4,19135,60654-2020-53,POINT (-87.636354 41.892485)
60654,1,01/03/2021,01/09/2021,99,1569,517,8199.6,1086,22486,5676,117512.4,0.1,0.1,0,6,0.0,31.4,19135,60654-2021-1,POINT (-87.636354 41.892485)
60654,10,03/07/2021,03/13/2021,16,1807,84,9443.4,861,29874,4500,156122.3,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-10,POINT (-87.636354 41.892485)
60654,11,03/14/2021,03/20/2021,37,1844,193,9636.8,912,30786,4766,160888.4,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-11,POINT (-87.636354 41.892485)
60654,12,03/21/2021,03/27/2021,64,1908,334,9971.3,919,31705,4803,165691.1,0.1,0.1,0,6,0.0,31.4,19135,60654-2021-12,POINT (-87.636354 41.892485)
60654,13,03/28/2021,04/03/2021,62,1970,324,10295.3,1042,32747,5446,171136.7,0.1,0.1,0,6,0.0,31.4,19135,60654-2021-13,POINT (-87.636354 41.892485)
60654,14,04/04/2021,04/10/2021,62,2032,324,10619.3,879,33626,4594,175730.3,0.1,0.1,0,6,0.0,31.4,19135,60654-2021-14,POINT (-87.636354 41.892485)
60654,15,04/11/2021,04/17/2021,30,2062,157,10776.1,815,34441,4259,179989.5,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-15,POINT (-87.636354 41.892485)
60654,16,04/18/2021,04/24/2021,25,2087,131,10906.7,785,35226,4102,184092,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-16,POINT (-87.636354 41.892485)
60666,26,06/27/2021,07/03/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2021-26,POINT (-87.896371 41.979511)
60654,17,04/25/2021,05/01/2021,17,2104,89,10995.6,850,36076,4442,188534.1,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-17,POINT (-87.636354 41.892485)
60654,18,05/02/2021,05/08/2021,7,2111,37,11032.1,810,36886,4233,192767.2,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-18,POINT (-87.636354 41.892485)
60654,19,05/09/2021,05/15/2021,9,2120,47,11079.2,668,37554,3491,196258.2,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-19,POINT (-87.636354 41.892485)
60654,20,05/16/2021,05/22/2021,7,2127,37,11115.8,751,38305,3925,200182.9,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-20,POINT (-87.636354 41.892485)
60666,7,02/14/2021,02/20/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2021-7,POINT (-87.896371 41.979511)
60654,21,05/23/2021,05/29/2021,5,2132,26,11141.9,657,38962,3434,203616.4,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-21,POINT (-87.636354 41.892485)
60642,19,05/03/2020,05/09/2020,16,112,79,554.4,129,646,639,3197.9,0.1,0.2,3,4,14.9,19.8,20201,60642-2020-19,POINT (-87.657821 41.899935)
60606,3,01/17/2021,01/23/2021,5,246,161,7932.9,173,5809,5579,187326.7,0.0,0.1,0,2,0.0,64.5,3101,60606-2021-3,POINT (-87.63676 41.882634)
60666,16,04/12/2020,04/18/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-16,POINT (-87.896371 41.979511)
60607,19,05/09/2021,05/15/2021,13,2693,44,9100.7,1211,66166,4092,223601.8,0.0,0.0,1,9,3.4,30.4,29591,60607-2021-19,POINT (-87.652727 41.876104)
60613,8,02/21/2021,02/27/2021,30,3273,60,6531.2,1662,69123,3316,137934.3,0.0,0.0,0,42,0.0,83.8,50113,60613-2021-8,POINT (-87.661343 41.953742)
60614,15,04/11/2021,04/17/2021,94,5759,132,8076.2,2866,134202,4019,188200.5,0.0,0.0,0,91,0.0,127.6,71308,60614-2021-15,POINT (-87.652064 41.922605)
60619,12,03/15/2020,03/21/2020,28,31,46,50.6,117,125,191,204.1,0.2,0.2,0,0,0.0,0.0,61258,60619-2020-12,POINT (-87.60569 41.744737)
60624,21,05/23/2021,05/29/2021,28,3500,77,9679.7,1050,46316,2904,128093.4,0.0,0.1,1,81,2.8,224.0,36158,60624-2021-21,POINT (-87.722735 41.879417)
60628,16,04/12/2020,04/18/2020,95,411,142,616,359,1260,538,1888.4,0.3,0.3,5,29,7.5,43.5,66724,60628-2020-16,POINT (-87.621537 41.694192)
60616,18,04/26/2020,05/02/2020,33,273,61,501.2,242,1253,444,2300.6,0.1,0.2,2,23,3.7,42.2,54464,60616-2020-18,POINT (-87.629531 41.844869)
60633,29,07/12/2020,07/18/2020,31,207,241,1608.3,219,1748,1702,13580.9,0.2,0.1,0,4,0.0,31.1,12871,60633-2020-29,POINT (-87.556037 41.653147)
60654,22,05/30/2021,06/05/2021,11,2143,58,11199.4,554,39516,2895,206511.6,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-22,POINT (-87.636354 41.892485)
60654,23,06/06/2021,06/12/2021,0,2143,0,11199.4,525,40041,2744,209255.3,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-23,POINT (-87.636354 41.892485)
60654,24,06/13/2021,06/19/2021,2,2145,10,11209.8,465,40506,2430,211685.4,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-24,POINT (-87.636354 41.892485)
60654,25,06/20/2021,06/26/2021,0,2145,0,11209.8,432,40938,2258,213943,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-25,POINT (-87.636354 41.892485)
60654,26,06/27/2021,07/03/2021,2,2147,10,11220.3,482,41420,2519,216462,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-26,POINT (-87.636354 41.892485)
60654,27,07/04/2021,07/10/2021,3,2150,16,11236,600,42020,3136,219597.6,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-27,POINT (-87.636354 41.892485)
60654,28,07/11/2021,07/17/2021,13,2163,68,11303.9,828,42848,4327,223924.7,0.0,0.0,0,6,0.0,31.4,19135,60654-2021-28,POINT (-87.636354 41.892485)
60654,29,07/18/2021,07/24/2021,14,2177,73,11377.1,902,43750,4714,228638.6,0.0,0.0,0,6,0.0,31.4,19135,60654-2021-29,POINT (-87.636354 41.892485)
60654,3,01/17/2021,01/23/2021,25,1652,131,8633.4,753,24140,3935,126156.3,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-3,POINT (-87.636354 41.892485)
60654,30,07/25/2021,07/31/2021,25,2202,131,11507.7,1088,44838,5686,234324.5,0.0,0.0,0,6,0.0,31.4,19135,60654-2021-30,POINT (-87.636354 41.892485)
60654,31,08/01/2021,08/07/2021,33,2235,172,11680.2,1213,46051,6339,240663.7,0.0,0.0,0,6,0.0,31.4,19135,60654-2021-31,POINT (-87.636354 41.892485)
60654,32,08/08/2021,08/14/2021,45,2280,235,11915.3,1192,47243,6229,246893.1,0.0,0.0,0,6,0.0,31.4,19135,60654-2021-32,POINT (-87.636354 41.892485)
60654,33,08/15/2021,08/21/2021,41,2321,214,12129.6,1039,48282,5430,252323,0.0,0.0,0,6,0.0,31.4,19135,60654-2021-33,POINT (-87.636354 41.892485)
60654,34,08/22/2021,08/28/2021,33,2354,172,12302.1,1130,49412,5905,258228.4,0.0,0.0,0,6,0.0,31.4,19135,60654-2021-34,POINT (-87.636354 41.892485)
60607,32,08/08/2021,08/14/2021,43,2859,145,9661.7,1397,78739,4721,266091,0.0,0.0,0,9,0.0,30.4,29591,60607-2021-32,POINT (-87.652727 41.876104)
60630,14,03/29/2020,04/04/2020,45,84,78,146.5,195,414,340,722,0.2,0.2,0,2,0.0,3.5,57344,60630-2020-14,POINT (-87.759611 41.971261)
60608,49,11/29/2020,12/05/2020,410,5654,518,7138.4,3051,58064,3852,73308.5,0.2,0.1,9,103,11.4,130.0,79205,60608-2020-49,POINT (-87.670366 41.849879)
60666,28,07/11/2021,07/17/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2021-28,POINT (-87.896371 41.979511)
60621,33,08/09/2020,08/15/2020,21,708,72,2437.8,400,7389,1377,25442.5,0.1,0.1,0,52,0.0,179.1,29042,60621-2020-33,POINT (-87.638812 41.776931)
60621,16,04/18/2021,04/24/2021,48,2254,165,7761.2,794,28967,2734,99741.8,0.1,0.1,3,84,10.3,289.2,29042,60621-2021-16,POINT (-87.638812 41.776931)
60646,10,03/01/2020,03/07/2020,,,,,3,3,11,10.7,0.0,0.0,0,0,0.0,0.0,27987,60646-2020-10,POINT (-87.761826 41.993931)
60644,12,03/15/2020,03/21/2020,18,23,38,48.2,79,94,166,197,0.2,0.2,0,0,0.0,0.0,47712,60644-2020-12,POINT (-87.756863 41.881113)
60622,33,08/09/2020,08/15/2020,41,954,78,1807.1,1542,16098,2921,30492.7,0.0,0.1,0,56,0.0,106.1,52793,60622-2020-33,POINT (-87.681818 41.902762)
60630,29,07/12/2020,07/18/2020,17,907,30,1581.7,907,8861,1582,15452.4,0.0,0.1,0,62,0.0,108.1,57344,60630-2020-29,POINT (-87.759611 41.971261)
60636,26,06/21/2020,06/27/2020,21,793,65,2462.5,405,4317,1258,13405.6,0.1,0.2,1,50,3.1,155.3,32203,60636-2020-26,POINT (-87.668597 41.77599)
60643,22,05/24/2020,05/30/2020,31,707,62,1417.7,573,4576,1149,9175.9,0.1,0.1,7,55,14.0,110.3,49870,60643-2020-22,POINT (-87.662381 41.700445)
60652,30,07/25/2021,07/31/2021,22,5574,50,12695,2497,63742,5687,145175,0.0,0.1,0,97,0.0,220.9,43907,60652-2021-30,POINT (-87.714238 41.745398)
60653,23,06/06/2021,06/12/2021,2,2807,6,8779.6,617,54703,1930,171096.6,0.0,0.1,1,68,3.1,212.7,31972,60653-2021-23,POINT (-87.611244 41.819261)
60654,35,08/29/2021,09/04/2021,23,2377,120,12422.3,1102,50514,5759,263987.5,0.0,0.0,0,6,0.0,31.4,19135,60654-2021-35,POINT (-87.636354 41.892485)
60654,36,09/05/2021,09/11/2021,21,2398,110,12532,996,51510,5205,269192.6,0.0,0.0,0,6,0.0,31.4,19135,60654-2021-36,POINT (-87.636354 41.892485)
60654,37,09/12/2021,09/18/2021,19,2417,99,12631.3,1189,52699,6214,275406.3,0.0,0.0,0,6,0.0,31.4,19135,60654-2021-37,POINT (-87.636354 41.892485)
60638,14,03/29/2020,04/04/2020,50,96,85,163.3,213,428,362,727.9,0.2,0.2,1,1,1.7,1.7,58797,60638-2020-14,POINT (-87.771902 41.787032)
60654,38,09/19/2021,09/25/2021,10,2427,52,12683.6,1057,53756,5524,280930.2,0.0,0.0,0,6,0.0,31.4,19135,60654-2021-38,POINT (-87.636354 41.892485)
60654,39,09/26/2021,10/02/2021,22,2449,115,12798.5,1107,54863,5785,286715.4,0.0,0.0,0,6,0.0,31.4,19135,60654-2021-39,POINT (-87.636354 41.892485)
60654,4,01/24/2021,01/30/2021,30,1682,157,8790.2,743,24883,3883,130039.2,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-4,POINT (-87.636354 41.892485)
60654,40,10/03/2021,10/09/2021,22,2471,115,12913.5,1091,55954,5702,292417,0.0,0.0,0,6,0.0,31.4,19135,60654-2021-40,POINT (-87.636354 41.892485)
60604,14,03/29/2020,04/04/2020,,,,,4,12,512,1534.5,0.0,0.0,0,0,0.0,0.0,782,60604-2020-14,POINT (-87.629029 41.878153)
60601,28,07/11/2021,07/17/2021,4,1118,27,7618.4,429,32297,2923,220081.8,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-28,POINT (-87.622844 41.886262)
60607,29,07/12/2020,07/18/2020,15,521,51,1760.7,616,4647,2082,15704.1,0.0,0.1,0,4,0.0,13.5,29591,60607-2020-29,POINT (-87.652727 41.876104)
60607,42,10/11/2020,10/17/2020,58,859,196,2902.9,1313,16233,4437,54857.9,0.0,0.0,0,4,0.0,13.5,29591,60607-2020-42,POINT (-87.652727 41.876104)
